kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
27,torek,6/23/20,9:45 PM,15,Torino,14,Udinese Calcio,1,0,Italy,19
27,sreda,6/24/20,7:30 PM,3,Inter,12,Sassuolo,3,3,Italy,19
27,sreda,6/24/20,9:45 PM,4,Atalanta BC,2,Lazio,3,2,Italy,19
27,sreda,6/24/20,9:45 PM,5,AS Roma,16,Sampdoria,2,1,Italy,19
28,petek,6/26/20,9:45 PM,1,Juventus,18,Lecce,4,0,Italy,19
28,sobota,6/27/20,5:15 PM,20,Brescia,17,Genoa,2,2,Italy,19
28,sobota,6/27/20,7:30 PM,10,Cagliari Calcio,13,Torino,4,2,Italy,19
28,sobota,6/27/20,9:45 PM,2,Lazio,14,Fiorentina,2,1,Italy,19
28,nedelja,6/28/20,5:15 PM,7,AC Milan,5,AS Roma,2,0,Italy,19
28,nedelja,6/28/20,7:30 PM,12,Sassuolo,9,Hellas Verona,3,3,Italy,19
28,nedelja,6/28/20,7:30 PM,6,SSC Napoli,19,SPAL,3,1,Italy,19
28,nedelja,6/28/20,7:30 PM,15,Udinese Calcio,4,Atalanta BC,2,3,Italy,19
28,nedelja,6/28/20,7:30 PM,16,Sampdoria,11,Bologna,1,2,Italy,19
28,nedelja,6/28/20,9:45 PM,8,Parma,3,Inter,1,2,Italy,19
29,torek,6/30/20,7:30 PM,13,Torino,2,Lazio,1,2,Italy,19
29,torek,6/30/20,9:45 PM,17,Genoa,1,Juventus,1,3,Italy,19
29,sreda,7/1/20,7:30 PM,3,Inter,19,Brescia,6,0,Italy,19
29,sreda,7/1/20,7:30 PM,11,Bologna,10,Cagliari Calcio,1,1,Italy,19
29,sreda,7/1/20,9:45 PM,20,SPAL,7,AC Milan,2,2,Italy,19
29,sreda,7/1/20,9:45 PM,8,Hellas Verona,9,Parma,3,2,Italy,19
29,sreda,7/1/20,9:45 PM,18,Lecce,16,Sampdoria,1,2,Italy,19
29,sreda,7/1/20,9:45 PM,14,Fiorentina,12,Sassuolo,1,3,Italy,19
29,četrtek,7/2/20,7:30 PM,4,Atalanta BC,6,SSC Napoli,2,0,Italy,19
29,četrtek,7/2/20,9:45 PM,5,AS Roma,15,Udinese Calcio,0,2,Italy,19
30,sobota,7/4/20,5:15 PM,1,Juventus,13,Torino,4,1,Italy,19
30,sobota,7/4/20,7:30 PM,12,Sassuolo,18,Lecce,4,2,Italy,19
30,sobota,7/4/20,9:45 PM,2,Lazio,7,AC Milan,0,3,Italy,19
30,nedelja,7/5/20,5:15 PM,3,Inter,11,Bologna,1,2,Italy,19
